Order_ID,Customer_ID,Restaurant_ID,Partner_ID,Promo_ID,Order_Date,Order_Status,Payment_Method,Order_Amount,Delivery_Time_Min,Delivery_Rating
54416,10571,20199,30095,40004,2024-06-22,Pending,Card,175.29,42,1
54417,10307,20063,30007,40004,2025-06-04,Refunded,Card,506.06,18,1
54418,10115,20006,30001,40003,2024-04-25,Refunded,Cash,1511.29,24,5
54419,10070,20123,30113,40003,2024-02-26,Refunded,Cash,2260.69,64,2
54420,10740,20120,30115,40001,2024-01-16,Refunded,Wallet,3054.88,80,2
54421,10455,20006,30141,40005,2024-07-18,Delivered,UPI,982.18,12,1
54422,10308,20059,30137,40004,2025-02-23,Refunded,Wallet,1615.42,75,5
54423,10853,20066,30103,40004,2025-12-19,Pending,Cash,1014.36,80,4
54424,10038,20117,30132,40005,2024-03-28,delivered,Wallet,1591.37,62,1
54425,10666,20029,30074,40005,2024-12-02,Cancelled,UPI,499.89,73,2
54426,10573,20161,30059,40002,2025-04-09,Pending,UPI,1115.02,13,1
54427,10683,20142,30084,40004,2025-04-23,Pending,Cash,2615.32,48,4
54428,10039,20199,30125,40003,2025-01-07,Cancelled,Wallet,1297.28,39,2
54429,10062,20134,30046,40005,2024-02-06,Cancelled,UPI,2965.77,46,3
54430,10709,20019,30104,40003,2024-06-23,Pending,Card,2455.38,88,5
54431,10252,20046,30143,40002,2025-06-13,Pending,Cash,1911.84,10,2
54432,10539,20029,30043,40002,2025-10-13,delivered,Card,2380.78,90,2
54433,10139,20086,30002,40005,2024-02-01,Pending,Cash,2210.16,33,1
54434,10506,20011,30131,40002,2024-12-28,delivered,UPI,2642.38,79,3
54435,10783,20181,30043,40003,2025-01-18,Delivered,UPI,2682.19,55,4
54436,10677,20151,30075,40005,2024-04-24,Delivered,Card,2373.69,54,4
54437,10283,20146,30130,40004,2025-06-02,delivered,Cash,453.06,77,4
54438,10085,20180,30083,40005,2024-02-27,Cancelled,UPI,3157.33,25,2
54439,10977,20084,30025,40005,2024-08-12,Cancelled,Card,2550.51,43,3
54440,10199,20091,30055,40003,2025-09-14,Refunded,UPI,2573.52,28,2
54441,10809,20081,30001,40002,2025-10-13,delivered,UPI,294.84,36,2
54442,10054,20101,30066,40001,2024-10-28,Pending,Wallet,2072.16,39,4
54443,10647,20035,30053,40004,2024-02-18,delivered,Card,2124.21,27,5
54444,10597,20175,30081,40003,2024-01-09,delivered,Wallet,3172.19,80,2
54445,10897,20161,30007,40003,2024-10-26,Delivered,Cash,277.48,21,1
54446,10497,20106,30010,40001,2025-07-12,Cancelled,UPI,598.25,12,2
54447,10091,20006,30085,40002,2025-10-12,delivered,Wallet,558.59,73,5
54448,10897,20077,30100,40005,2024-01-14,Cancelled,Card,2680.63,64,2
54449,10964,20165,30030,40005,2024-05-16,delivered,Cash,3183.9,22,1
54450,10971,20071,30024,40004,2025-02-12,Delivered,Wallet,431.26,73,3
54451,10501,20088,30107,40005,2024-04-13,Refunded,Card,133.32,17,2
54452,10980,20033,30048,40003,2025-04-20,Refunded,Cash,1701.35,51,2
54453,10298,20011,30070,40005,2024-02-02,Refunded,Cash,747.04,52,4
54454,10292,20074,30075,40001,2024-03-14,Refunded,Wallet,2756.59,33,4
54455,10764,20115,30047,40004,2025-08-30,Cancelled,Card,2614.44,83,2
54456,10798,20171,30030,40005,2025-12-01,delivered,UPI,2951.79,27,3
54457,10525,20152,30015,40001,2024-05-11,Refunded,UPI,1779.76,50,2
54458,10464,20122,30018,40003,2025-12-04,Delivered,UPI,2113.74,87,2
54459,10575,20157,30107,40005,2024-11-16,Delivered,UPI,197.07,55,1
54460,10962,20081,30098,40001,2025-07-02,delivered,UPI,2017.57,48,1
54461,10578,20012,30050,40001,2024-04-14,Delivered,UPI,2280.75,72,5
54462,10543,20118,30143,40002,2024-05-30,Refunded,UPI,426.37,11,3
54463,10058,20151,30041,40001,2024-08-06,Refunded,Wallet,966.17,80,2
54464,10123,20137,30071,40005,2024-12-19,Pending,Card,2612.85,57,1
54465,10781,20107,30109,40001,2024-03-21,Cancelled,Card,1488.27,22,1
54466,10482,20197,30132,40004,2024-01-08,Cancelled,Wallet,1385.19,15,2
54467,10738,20147,30062,40001,2025-01-12,Cancelled,UPI,898.83,53,5
54468,10212,20167,30006,40005,2024-12-13,Delivered,Cash,986.21,26,5
54469,10222,20175,30071,40001,2024-05-04,Delivered,Card,1457.75,38,3
54470,10009,20132,30042,40005,2025-01-27,delivered,UPI,1649.16,35,4
54471,10298,20013,30113,40004,2025-11-11,Refunded,Card,192.04,53,1
54472,10989,20145,30029,40005,2024-06-06,Refunded,Cash,2714.83,32,3
54473,10915,20171,30146,40003,2024-12-08,Pending,Cash,2657.57,84,1
54474,10655,20016,30134,40001,2024-02-22,delivered,Card,1300.05,67,5
54475,10886,20109,30080,40002,2025-05-25,Refunded,Wallet,444.23,41,5
54476,10887,20028,30027,40001,2025-08-14,delivered,Card,1554.3,10,1
54477,10575,20102,30098,40004,2025-02-06,Pending,Cash,2040.79,19,1
54478,10931,20195,30111,40003,2025-04-15,delivered,Card,1700.83,57,4
54479,10055,20108,30142,40003,2025-10-16,Pending,Wallet,823.6,15,4
54480,10459,20170,30044,40004,2025-09-08,delivered,UPI,1603.42,76,1
54481,10845,20165,30099,40001,2025-10-06,Cancelled,Card,340.64,85,3
54482,10827,20104,30088,40005,2024-10-01,Cancelled,Card,276.0,35,4
54483,10918,20073,30040,40002,2025-06-23,delivered,Wallet,388.07,51,3
54484,10884,20049,30140,40005,2024-05-21,Pending,Wallet,2046.35,39,5
54485,10251,20196,30139,40004,2024-06-24,Cancelled,Card,2336.38,87,1
54486,10359,20111,30035,40002,2024-06-24,delivered,UPI,1285.73,39,5
54487,10828,20126,30046,40001,2025-02-07,Pending,Cash,1023.09,13,4
54488,10196,20042,30087,40001,2024-06-15,Pending,Card,2650.78,33,1
54489,10655,20014,30056,40001,2025-10-18,Cancelled,UPI,547.27,35,1
54490,10672,20128,30016,40005,2025-10-08,Cancelled,Card,2535.48,41,2
54491,10131,20035,30059,40004,2024-11-30,delivered,Card,624.26,82,4
54492,10105,20158,30030,40005,2024-09-02,Delivered,UPI,1614.68,63,3
54493,10190,20161,30073,40003,2024-04-08,Delivered,Card,1577.81,75,2
54494,10194,20147,30044,40001,2025-04-22,Cancelled,Cash,2504.0,59,4
54495,10774,20180,30144,40005,2024-04-13,Refunded,Wallet,149.07,81,3
54496,10712,20083,30036,40005,2025-11-02,Pending,Cash,2796.48,86,5
54497,10010,20177,30027,40002,2025-09-22,Pending,UPI,164.0,19,3
54498,10192,20124,30016,40001,2025-04-22,Refunded,UPI,2254.04,81,5
54499,10464,20117,30094,40003,2025-08-04,Pending,Wallet,1424.33,68,4
54500,10188,20156,30029,40005,2024-10-22,Delivered,UPI,539.6,66,2
54501,10551,20045,30068,40001,2025-08-29,Delivered,Wallet,1580.5,61,5
54502,10191,20022,30127,40001,2025-10-19,Cancelled,Cash,2448.66,16,3
54503,10333,20109,30002,40002,2024-11-23,Refunded,UPI,416.13,21,2
54504,10166,20070,30078,40001,2024-07-11,Cancelled,Cash,3011.55,60,3
54505,10327,20153,30096,40004,2025-03-16,Cancelled,Wallet,1284.91,90,4
54506,10549,20108,30080,40002,2025-09-21,delivered,Cash,1312.65,84,5
54507,10294,20092,30149,40002,2024-07-27,delivered,Card,3170.96,61,1
54508,10037,20042,30056,40005,2024-11-03,Cancelled,Cash,2203.98,86,1
54509,10523,20044,30079,40002,2025-12-23,delivered,Wallet,2552.0,52,1
54510,10844,20160,30003,40003,2024-07-23,Cancelled,Card,2939.46,64,2
54511,10457,20099,30031,40004,2024-03-28,Refunded,Cash,2723.93,73,1
54512,10363,20145,30147,40005,2025-02-14,Cancelled,UPI,2739.27,13,4
54513,10781,20005,30058,40003,2024-07-24,Delivered,Card,1140.13,43,4
54514,10321,20067,30147,40005,2024-05-22,Pending,Wallet,2814.99,65,2
54515,10928,20116,30103,40002,2025-05-18,delivered,Cash,404.11,88,5
54516,10175,20145,30050,40003,2024-08-15,delivered,Wallet,2045.07,48,2
54517,10352,20174,30010,40002,2024-08-14,Refunded,Wallet,2399.15,18,2
54518,10067,20134,30108,40002,2025-12-06,Delivered,Cash,2221.09,20,1
54519,10907,20171,30121,40003,2024-10-13,Delivered,Cash,646.55,35,2
54520,10226,20127,30095,40003,2025-03-04,Cancelled,Card,,71,5
54521,10951,20199,30040,40005,2025-10-11,Delivered,Card,199.7,63,4
54522,10739,20127,30009,40004,2025-01-07,Refunded,Cash,2700.18,43,3
54523,10672,20081,30127,40002,2025-09-03,delivered,Wallet,2254.7,18,1
54524,10204,20186,30032,40003,2025-12-20,Cancelled,Cash,1709.65,77,2
54525,10096,20152,30006,40001,2024-08-23,delivered,Card,2702.2,22,3
54526,10098,20199,30088,40002,2024-01-24,Refunded,Cash,1397.29,55,5
54527,10859,20015,30027,40002,2024-07-10,Pending,Wallet,2494.61,13,5
54528,10419,20057,30052,40002,2025-03-30,delivered,Cash,1996.93,70,1
54529,10104,20164,30027,40002,2025-06-27,Cancelled,Wallet,2403.65,80,1
54530,10999,20124,30068,40005,2025-08-19,Delivered,UPI,1581.07,85,5
54531,10434,20179,30026,40004,2024-01-14,Pending,Cash,2736.37,25,2
54532,10380,20108,30140,40001,2025-06-07,Refunded,Card,622.74,68,5
54533,10852,20127,30143,40001,2025-02-09,Refunded,Cash,439.52,54,4
54534,10788,20002,30092,40001,2024-06-26,Pending,Card,1556.62,87,4
54535,10953,20153,30129,40004,2024-03-01,Delivered,UPI,2625.8,78,4
54536,10763,20058,30016,40005,2024-05-31,Refunded,Card,1788.23,80,2
54537,10598,20019,30050,40004,2024-09-11,Refunded,Wallet,3186.95,50,4
54538,10164,20166,30099,40004,2024-10-23,Delivered,Cash,1161.74,66,2
54539,10895,20061,30067,40001,2025-10-26,delivered,Wallet,140.42,37,3
54540,10226,20073,30099,40003,2024-01-03,Cancelled,UPI,950.71,20,1
54541,10895,20121,30141,40002,2025-10-14,Pending,Cash,3177.67,86,4
54542,10123,20109,30088,40002,2025-05-19,Pending,Card,1085.0,39,5
54543,10736,20156,30110,40004,2025-02-09,Pending,Wallet,2364.54,86,2
54544,10124,20071,30069,40003,2024-11-23,delivered,Card,1709.92,71,3
54545,10072,20122,30132,40003,2025-01-26,Delivered,Wallet,3086.4,44,3
54546,10051,20025,30084,40002,2024-11-05,Pending,UPI,2259.66,64,1
54547,10865,20097,30066,40004,2025-01-05,Delivered,Wallet,381.02,79,3
54548,10914,20060,30116,40001,2024-03-12,Refunded,Card,793.53,71,5
54549,10472,20125,30141,40002,2025-02-22,Refunded,Cash,615.98,26,2
54550,10537,20052,30058,40002,2024-12-12,Refunded,Wallet,2491.13,39,5
54551,10104,20007,30111,40004,2024-11-02,delivered,UPI,2855.12,39,2
54552,10351,20102,30113,40004,2025-02-02,Delivered,Wallet,3156.83,84,1
54553,10403,20131,30113,40004,2025-09-15,Cancelled,UPI,2862.58,47,1
54554,10862,20029,30087,40005,2024-09-17,delivered,UPI,2526.44,54,3
54555,10518,20153,30023,40005,2025-03-29,delivered,Wallet,2754.06,60,5
54556,10164,20104,30098,40005,2025-06-17,Pending,Cash,3175.94,66,2
54557,10054,20113,30067,40005,2024-08-22,Refunded,Card,2472.37,69,1
54558,10059,20072,30080,40001,2025-12-28,Pending,Cash,493.2,13,4
54559,10282,20121,30016,40001,2024-08-04,Pending,Cash,1121.62,10,1
54560,10052,20034,30023,40003,2025-12-11,Pending,UPI,322.99,88,3
54561,10704,20049,30030,40003,2024-04-01,Cancelled,Cash,1103.98,68,4
54562,10897,20012,30108,40003,2025-11-01,Refunded,Wallet,1314.21,16,2
54563,10932,20004,30035,40001,2024-04-25,Pending,Wallet,2454.36,34,3
54564,10996,20132,30071,40005,2025-09-28,Refunded,Card,2942.44,44,5
54565,10135,20012,30124,40005,2024-08-06,Pending,Wallet,160.35,83,5
54566,10385,20078,30046,40001,2024-05-08,Cancelled,Card,2932.06,65,4
54567,10529,20191,30040,40001,2024-03-24,Cancelled,Cash,1722.32,74,4
54568,10010,20038,30124,40004,2024-03-03,delivered,Cash,3099.44,90,1
54569,10271,20010,30042,40002,2025-11-06,Refunded,Wallet,906.6,39,4
54570,10176,20067,30024,40004,2025-06-17,Delivered,Cash,1699.68,87,3
54571,10207,20022,30120,40004,2024-01-22,Refunded,UPI,2105.1,33,4
54572,10493,20020,30138,40004,2025-12-30,Delivered,Card,1143.7,85,5
54573,10156,20011,30021,40002,2025-02-20,Pending,Cash,554.25,63,4
54574,10184,20044,30032,40001,2025-07-28,Refunded,UPI,1383.51,36,3
54575,10816,20101,30121,40003,2024-09-10,delivered,Card,170.49,59,3
54576,10835,20040,30001,40002,2025-06-26,delivered,Cash,309.66,72,5
54577,10377,20051,30009,40001,2025-04-27,Refunded,Cash,1916.14,55,5
54578,10007,20006,30121,40002,2025-08-31,delivered,UPI,585.49,45,2
54579,10680,20079,30086,40001,2024-05-14,Cancelled,Card,498.98,22,3
54580,10377,20135,30056,40003,2024-07-26,Delivered,Cash,552.4,56,2
54581,10202,20110,30061,40004,2024-09-15,delivered,UPI,1036.26,12,5
54582,10510,20042,30078,40001,2025-09-04,Delivered,Wallet,970.07,55,5
54583,10039,20194,30049,40001,2025-12-19,Delivered,Card,1157.28,16,3
54584,10902,20126,30013,40001,2025-07-18,delivered,UPI,3116.84,34,3
54585,10843,20066,30089,40003,2024-01-02,Delivered,UPI,1631.65,65,4
54586,10027,20090,30092,40003,2025-09-14,Delivered,UPI,1992.17,49,1
54587,10438,20098,30133,40001,2025-05-15,Pending,Wallet,1526.55,49,4
54588,10285,20153,30001,40004,2025-01-01,Cancelled,Cash,3127.47,53,5
54589,10644,20191,30150,40005,2024-06-07,Delivered,Wallet,2310.78,59,2
54590,10046,20120,30081,40003,2025-02-25,Pending,Card,737.45,29,5
54591,10478,20174,30144,40004,2024-03-20,Pending,Cash,562.11,15,4
54592,10539,20021,30136,40001,2024-10-28,Cancelled,UPI,1804.55,66,4
54593,10009,20111,30126,40003,2024-02-03,Cancelled,UPI,1593.32,55,5
54594,10851,20172,30061,40003,2025-03-02,Refunded,Wallet,409.92,74,3
54595,10652,20157,30068,40002,2024-02-02,Refunded,Card,2208.28,63,4
54596,10847,20090,30028,40001,2025-04-17,Refunded,UPI,1934.75,32,1
54597,10392,20196,30040,40004,2024-03-09,Refunded,Wallet,2823.07,43,4
54598,10639,20163,30120,40005,2024-07-25,Cancelled,UPI,3001.8,45,5
54599,10476,20009,30014,40001,2025-01-01,Cancelled,UPI,1712.36,50,2
54600,10739,20137,30051,40001,2024-03-08,Pending,Card,2323.63,73,2
54601,10392,20092,30107,40001,2024-05-27,delivered,Card,304.51,24,3
54602,10053,20117,30131,40004,2025-10-22,Pending,Wallet,1479.83,18,2
54603,10478,20067,30142,40004,2024-02-04,Delivered,UPI,1667.85,63,5
54604,10730,20152,30096,40005,2024-05-19,Refunded,Wallet,649.89,33,2
54605,10728,20057,30128,40002,2025-05-08,Cancelled,Wallet,1667.7,88,2
54606,10298,20184,30081,40004,2024-07-07,Refunded,Cash,507.1,64,2
54607,10617,20130,30130,40001,2024-01-18,Refunded,Card,1714.01,18,2
54608,10398,20036,30059,40004,2024-11-09,Refunded,UPI,480.09,15,5
54609,10725,20151,30075,40003,2025-02-28,Delivered,Wallet,759.91,80,5
54610,10105,20143,30017,40002,2024-10-18,Refunded,Card,540.1,61,4
54611,10847,20080,30052,40004,2024-01-04,delivered,Cash,1766.5,82,3
54612,10416,20017,30031,40001,2025-10-25,Pending,Wallet,599.07,59,2
54613,10735,20133,30097,40001,2025-01-21,Delivered,Card,1889.62,64,3
54614,10086,20012,30121,40002,2024-02-25,delivered,Card,1359.22,63,3
54615,10766,20199,30118,40001,2025-03-23,delivered,Cash,1468.89,19,1
54616,10789,20104,30086,40003,2025-10-30,Refunded,Wallet,1244.72,37,1
54617,10772,20167,30060,40004,2025-07-29,Refunded,Card,1789.78,80,4
54618,10333,20102,30052,40004,2024-09-11,Refunded,UPI,1880.99,40,5
54619,10571,20194,30064,40002,2024-01-12,Pending,UPI,2611.3,23,3
54620,10080,20074,30057,40002,2024-09-22,delivered,Card,625.9,40,4
54621,10150,20072,30135,40001,2024-07-29,delivered,Card,852.5,85,1
54622,10590,20045,30061,40005,2024-08-13,Pending,Cash,1752.86,45,1
54623,10577,20079,30003,40002,2024-05-03,Delivered,Card,2497.07,62,1
54624,10498,20114,30118,40005,2024-12-09,delivered,UPI,2148.36,34,4
54625,10744,20105,30012,40002,2024-05-31,delivered,Wallet,3198.1,22,3
54626,10533,20104,30101,40003,2025-03-24,Cancelled,UPI,140.52,34,3
54627,10627,20093,30114,40003,2024-08-28,Refunded,Card,1169.14,34,5
54628,10058,20013,30036,40004,2024-06-06,Pending,Cash,1200.97,49,4
54629,10796,20030,30002,40003,2025-05-27,Cancelled,Cash,2286.95,49,5
54630,10913,20031,30038,40002,2024-10-19,Delivered,Cash,1663.92,90,4
54631,10425,20083,30061,40005,2025-09-01,Pending,Card,2813.73,57,5
54632,10238,20051,30141,40005,2025-06-09,Delivered,Cash,2635.1,86,3
54633,10613,20138,30046,40004,2024-02-16,Refunded,Card,,75,5
54634,10011,20033,30088,40001,2024-12-15,delivered,Card,1348.19,87,5
54635,10984,20100,30054,40003,2024-06-03,Delivered,Wallet,1952.78,50,4
54636,10631,20104,30066,40002,2025-02-13,Refunded,Cash,2385.03,90,1
54637,10808,20071,30129,40004,2024-10-04,Pending,UPI,1207.22,62,1
54638,10306,20189,30089,40005,2024-07-14,Pending,UPI,3001.43,38,5
54639,10871,20186,30025,40001,2024-11-05,Cancelled,Wallet,2877.1,23,3
54640,10573,20073,30113,40001,2024-08-23,Pending,Cash,2177.14,24,4
54641,10576,20133,30006,40001,2024-05-07,Pending,UPI,1128.59,61,3
54642,10519,20147,30015,40003,2025-05-26,Cancelled,Card,1812.83,81,4
54643,10129,20076,30010,40001,2024-10-14,Cancelled,Card,1991.93,77,2
54644,10385,20086,30065,40004,2025-06-08,Refunded,UPI,848.93,74,1
54645,10560,20060,30039,40004,2025-05-09,Refunded,UPI,2777.2,65,1
54646,10169,20128,30038,40003,2025-03-20,Cancelled,Cash,2362.03,59,4
54647,10357,20087,30120,40005,2024-02-03,Cancelled,UPI,995.88,81,4
54648,10483,20070,30036,40005,2025-08-22,Cancelled,Wallet,1400.35,44,3
54649,10247,20030,30031,40002,2024-07-11,Cancelled,UPI,2618.19,38,4
54650,10456,20185,30148,40005,2024-03-26,Pending,UPI,1218.98,48,2
54651,10663,20022,30102,40001,2025-06-04,Delivered,Wallet,2788.09,44,4
54652,10166,20055,30142,40005,2024-07-11,Pending,UPI,2640.74,18,5
54653,10915,20151,30025,40003,2024-07-07,delivered,Card,1490.79,29,4
54654,10469,20001,30018,40004,2025-03-24,Delivered,Wallet,2536.88,45,3
54655,10034,20073,30057,40001,2025-10-10,Cancelled,Card,2166.68,72,1
54656,10077,20171,30096,40005,2024-01-14,delivered,Card,1457.06,66,1
54657,10646,20031,30076,40004,2024-09-16,Cancelled,Card,920.44,27,5
54658,10493,20163,30093,40002,2025-03-13,Pending,UPI,757.95,12,4
54659,10468,20117,30044,40001,2024-06-01,Refunded,UPI,1485.89,43,1
54660,10584,20127,30093,40001,2025-10-19,Pending,UPI,1959.63,51,1
54661,10538,20121,30105,40003,2024-09-17,delivered,Card,1539.93,58,3
54662,10668,20172,30009,40004,2024-08-03,Pending,UPI,906.64,63,2
54663,10208,20153,30150,40005,2024-10-26,Refunded,Cash,1584.56,75,2
54664,10142,20152,30079,40005,2024-01-30,Delivered,Wallet,196.55,41,4
54665,10192,20159,30142,40004,2024-03-21,Delivered,Wallet,2857.1,35,4
54666,10948,20185,30064,40001,2024-11-28,Refunded,UPI,1722.86,49,1
54667,10388,20059,30012,40003,2024-06-09,Delivered,Wallet,1849.79,50,5
54668,10378,20187,30014,40003,2025-06-17,Cancelled,Wallet,401.92,26,1
54669,10128,20002,30138,40005,2024-01-15,Pending,Cash,2550.63,65,1
54670,10542,20035,30026,40004,2025-01-15,Pending,Cash,805.93,68,1
54671,10196,20135,30111,40005,2024-03-16,Cancelled,Wallet,2034.1,27,2
54672,10464,20188,30141,40004,2024-05-26,delivered,Cash,1196.77,37,1
54673,10944,20088,30037,40002,2024-05-08,Delivered,Cash,2840.48,38,1
54674,10503,20102,30029,40002,2024-03-09,Cancelled,Card,1568.47,79,2
54675,10507,20063,30039,40001,2024-01-16,Delivered,Wallet,2740.48,75,1
54676,10384,20110,30099,40004,2024-02-11,Cancelled,Cash,2611.36,53,3
54677,10273,20164,30050,40004,2024-08-11,Cancelled,Card,2546.36,61,2
54678,10504,20067,30107,40005,2025-04-23,Pending,Card,854.16,82,4
54679,10547,20108,30024,40005,2024-12-18,Pending,Card,1134.97,71,2
54680,10645,20100,30108,40003,2024-07-13,delivered,Wallet,1489.92,78,3
54681,10824,20115,30026,40003,2024-04-12,Refunded,Cash,980.57,45,3
54682,10314,20069,30057,40005,2024-07-13,Refunded,Card,892.11,18,3
54683,10426,20052,30054,40004,2025-02-23,Pending,Card,1359.48,35,4
54684,10522,20056,30084,40004,2025-11-17,delivered,Wallet,1354.48,22,3
54685,10803,20050,30098,40001,2025-05-11,Refunded,UPI,435.01,67,3
54686,10581,20141,30071,40004,2024-04-20,delivered,Card,2378.49,14,4
54687,10188,20171,30017,40005,2025-04-30,Pending,Card,2645.78,82,2
54688,10596,20069,30119,40004,2024-04-23,delivered,UPI,692.73,50,4
54689,10341,20157,30019,40004,2024-12-24,Refunded,Wallet,161.3,21,2
54690,10617,20112,30141,40004,2024-01-24,Pending,Wallet,1655.31,55,3
54691,10007,20181,30029,40005,2024-01-21,Cancelled,Card,2803.12,32,2
54692,10394,20083,30118,40002,2024-12-10,Pending,UPI,1892.95,11,5
54693,10701,20176,30059,40005,2024-08-31,delivered,Card,2819.37,14,4
54694,10723,20162,30048,40004,2024-08-23,Refunded,Cash,517.57,57,4
54695,10491,20049,30116,40004,2024-01-10,Refunded,Cash,1707.03,85,4
54696,10872,20111,30122,40005,2025-03-05,Cancelled,Cash,1946.85,28,2
54697,10381,20158,30072,40005,2025-12-29,Refunded,Wallet,1402.87,28,2
54698,10335,20172,30107,40005,2025-03-09,Pending,Cash,2481.54,49,4
54699,10178,20193,30122,40005,2024-03-11,Cancelled,Wallet,2133.04,79,4
54700,10655,20073,30018,40002,2024-03-21,Pending,Wallet,1168.68,48,5
54701,10584,20054,30049,40002,2024-09-12,Pending,UPI,2208.45,34,2
54702,10004,20189,30062,40002,2025-09-27,Pending,Cash,982.94,83,2
54703,10819,20020,30020,40005,2024-07-09,Pending,Cash,1738.02,81,3
54704,10828,20057,30055,40005,2024-12-02,Refunded,Cash,1980.68,17,3
54705,10995,20159,30088,40002,2024-05-24,Cancelled,UPI,440.69,75,1
54706,10124,20198,30088,40005,2025-03-15,delivered,Cash,1100.95,20,2
54707,10563,20138,30086,40004,2025-11-16,Cancelled,Cash,3081.52,39,2
54708,10986,20183,30061,40004,2024-10-24,Refunded,Card,417.06,41,4
54709,10916,20117,30043,40005,2025-03-16,delivered,UPI,876.76,60,5
54710,10492,20172,30071,40003,2025-12-27,Refunded,UPI,2902.23,52,1
54711,10542,20008,30082,40005,2025-12-21,Cancelled,Card,977.95,27,2
54712,10901,20193,30012,40005,2025-07-19,delivered,Cash,1500.75,42,1
54713,10768,20167,30044,40005,2024-09-11,Delivered,Cash,2104.33,73,5
54714,10645,20136,30139,40001,2024-09-30,Pending,Cash,509.54,59,2
54715,10687,20069,30033,40005,2025-04-25,delivered,Card,946.81,42,3
54716,10762,20013,30066,40001,2025-08-24,delivered,Cash,726.67,67,4
54717,10545,20135,30108,40002,2025-09-18,Delivered,Cash,1755.27,59,3
54718,10134,20084,30079,40005,2025-07-20,Delivered,Wallet,2066.62,80,5
54719,10982,20116,30030,40001,2024-03-13,Refunded,UPI,1183.29,57,2
54720,10088,20016,30024,40004,2024-11-10,Delivered,Card,917.09,29,4
54721,10934,20195,30033,40002,2024-07-27,Pending,Wallet,1563.25,53,3
54722,10590,20099,30092,40002,2024-08-08,Refunded,Wallet,2057.26,71,2
54723,10648,20106,30065,40002,2025-02-12,Cancelled,Cash,2342.51,51,3
54724,10832,20013,30048,40001,2025-09-16,Pending,Wallet,2257.9,32,1
